SubjID,Word,Rating,Task
7,vanka,1,arousal
8,vanka,1,arousal
9,vanka,1,arousal
10,vanka,1,arousal
11,vanka,1,arousal
12,vanka,1,arousal
13,vanka,1,arousal
14,vanka,1,arousal
15,vanka,2,arousal
16,vanka,1,arousal
17,vanka,1,arousal
18,vanka,1,arousal
19,vanka,2,arousal
20,vanka,2,arousal
21,vanka,2,arousal
22,vanka,3,arousal
23,vanka,3,arousal
24,vanka,5,arousal
25,vanka,3,arousal
1,smeka,5,arousal
2,smeka,3,arousal
3,smeka,1,arousal
4,smeka,6,arousal
5,smeka,2,arousal
6,smeka,5,arousal
7,smeka,1,arousal
8,smeka,6,arousal
9,smeka,3,arousal
10,smeka,1,arousal
11,smeka,6,arousal
12,smeka,6,arousal
13,smeka,1,arousal
14,smeka,6,arousal
15,smeka,3,arousal
16,smeka,1,arousal
17,smeka,5,arousal
18,smeka,7,arousal
19,smeka,1,arousal
20,smeka,5,arousal
21,smeka,7,arousal
22,smeka,5,arousal
23,smeka,7,arousal
24,smeka,5,arousal
25,smeka,4,arousal
1,se,3,arousal
2,se,1,arousal
3,se,1,arousal
4,se,1,arousal
5,se,1,arousal
6,se,1,arousal
7,se,1,arousal
8,se,5,arousal
9,se,1,arousal
10,se,1,arousal
11,se,5,arousal
12,se,3,arousal
13,se,1,arousal
14,se,1,arousal
15,se,2,arousal
16,se,1,arousal
17,se,1,arousal
18,se,5,arousal
19,se,1,arousal
20,se,7,arousal
21,se,1,arousal
22,se,2,arousal
23,se,4,arousal
24,se,5,arousal
25,se,4,arousal
1,putsa,1,arousal
2,putsa,1,arousal
3,putsa,1,arousal
4,putsa,3,arousal
5,putsa,1,arousal
6,putsa,2,arousal
7,putsa,1,arousal
8,putsa,1,arousal
9,putsa,1,arousal
10,putsa,1,arousal
11,putsa,1,arousal
12,putsa,1,arousal
13,putsa,1,arousal
14,putsa,1,arousal
15,putsa,2,arousal
16,putsa,1,arousal
17,putsa,1,arousal
18,putsa,4,arousal
19,putsa,1,arousal
20,putsa,2,arousal
21,putsa,3,arousal
22,putsa,2,arousal
23,putsa,3,arousal
24,putsa,3,arousal
25,putsa,3,arousal
1,glimma,3,arousal
2,glimma,2,arousal
3,glimma,1,arousal
4,glimma,1,arousal
5,glimma,1,arousal
6,glimma,2,arousal
7,glimma,2,arousal
8,glimma,1,arousal
9,glimma,3,arousal
10,glimma,1,arousal
11,glimma,1,arousal
12,glimma,5,arousal
13,glimma,1,arousal
14,glimma,2,arousal
15,glimma,3,arousal
16,glimma,1,arousal
17,glimma,1,arousal
18,glimma,3,arousal
19,glimma,1,arousal
20,glimma,1,arousal
21,glimma,2,arousal
22,glimma,5,arousal
23,glimma,5,arousal
24,glimma,3,arousal
25,glimma,4,arousal
1,trösta,4,arousal
2,trösta,3,arousal
3,trösta,3,arousal
4,trösta,3,arousal
5,trösta,2,arousal
6,trösta,6,arousal
7,trösta,1,arousal
8,trösta,4,arousal
9,trösta,1,arousal
10,trösta,1,arousal
11,trösta,6,arousal
12,trösta,6,arousal
13,trösta,5,arousal
14,trösta,6,arousal
15,trösta,5,arousal
16,trösta,1,arousal
17,trösta,5,arousal
18,trösta,6,arousal
19,trösta,3,arousal
20,trösta,6,arousal
21,trösta,5,arousal
22,trösta,6,arousal
23,trösta,7,arousal
24,trösta,7,arousal
25,trösta,4,arousal
1,pilla,2,arousal
2,pilla,2,arousal
3,pilla,1,arousal
4,pilla,1,arousal
5,pilla,2,arousal
6,pilla,2,arousal
7,pilla,1,arousal
8,pilla,5,arousal
9,pilla,4,arousal
10,pilla,1,arousal
11,pilla,1,arousal
12,pilla,7,arousal
13,pilla,1,arousal
14,pilla,1,arousal
15,pilla,3,arousal
16,pilla,1,arousal
17,pilla,1,arousal
18,pilla,4,arousal
19,pilla,5,arousal
20,pilla,3,arousal
21,pilla,2,arousal
22,pilla,4,arousal
23,pilla,6,arousal
24,pilla,4,arousal
25,pilla,5,arousal
1,tvätta,1,arousal
2,tvätta,1,arousal
3,tvätta,1,arousal
4,tvätta,1,arousal
5,tvätta,2,arousal
6,tvätta,2,arousal
7,tvätta,1,arousal
8,tvätta,3,arousal
9,tvätta,1,arousal
10,tvätta,1,arousal
11,tvätta,1,arousal
12,tvätta,5,arousal
13,tvätta,1,arousal
14,tvätta,1,arousal
15,tvätta,3,arousal
16,tvätta,1,arousal
17,tvätta,1,arousal
18,tvätta,4,arousal
19,tvätta,2,arousal
20,tvätta,3,arousal
21,tvätta,2,arousal
22,tvätta,4,arousal
23,tvätta,5,arousal
24,tvätta,3,arousal
25,tvätta,3,arousal
1,klippa,1,arousal
2,klippa,2,arousal
3,klippa,1,arousal
4,klippa,1,arousal
5,klippa,1,arousal
6,klippa,1,arousal
7,klippa,1,arousal
8,klippa,1,arousal
9,klippa,1,arousal
10,klippa,1,arousal
11,klippa,1,arousal
12,klippa,2,arousal
13,klippa,1,arousal
14,klippa,1,arousal
15,klippa,3,arousal
16,klippa,1,arousal
17,klippa,1,arousal
18,klippa,2,arousal
19,klippa,1,arousal
20,klippa,5,arousal
21,klippa,3,arousal
22,klippa,4,arousal
23,klippa,5,arousal
24,klippa,5,arousal
25,klippa,4,arousal
1,stå,2,arousal
2,stå,1,arousal
3,stå,1,arousal
4,stå,1,arousal
5,stå,1,arousal
6,stå,1,arousal
7,stå,1,arousal
8,stå,1,arousal
9,stå,1,arousal
10,stå,1,arousal
11,stå,1,arousal
12,stå,1,arousal
13,stå,1,arousal
14,stå,1,arousal
15,stå,2,arousal
16,stå,1,arousal
17,stå,1,arousal
18,stå,4,arousal
19,stå,1,arousal
20,stå,7,arousal
21,stå,3,arousal
22,stå,2,arousal
23,stå,3,arousal
24,stå,4,arousal
25,stå,3,arousal
1,torka,2,arousal
2,torka,1,arousal
3,torka,1,arousal
4,torka,1,arousal
5,torka,1,arousal
6,torka,2,arousal
7,torka,1,arousal
8,torka,4,arousal
9,torka,1,arousal
10,torka,1,arousal
11,torka,1,arousal
12,torka,1,arousal
13,torka,1,arousal
14,torka,1,arousal
15,torka,2,arousal
16,torka,1,arousal
17,torka,1,arousal
18,torka,4,arousal
19,torka,2,arousal
20,torka,1,arousal
21,torka,1,arousal
22,torka,2,arousal
23,torka,4,arousal
24,torka,5,arousal
25,torka,3,arousal
1,diskutera,3,arousal
2,diskutera,1,arousal
3,diskutera,1,arousal
4,diskutera,2,arousal
5,diskutera,1,arousal
6,diskutera,3,arousal
7,diskutera,2,arousal
8,diskutera,6,arousal
9,diskutera,1,arousal
10,diskutera,1,arousal
11,diskutera,6,arousal
12,diskutera,3,arousal
13,diskutera,1,arousal
14,diskutera,3,arousal
15,diskutera,2,arousal
16,diskutera,5,arousal
17,diskutera,3,arousal
18,diskutera,6,arousal
19,diskutera,1,arousal
20,diskutera,7,arousal
21,diskutera,5,arousal
22,diskutera,5,arousal
23,diskutera,4,arousal
24,diskutera,5,arousal
25,diskutera,4,arousal
1,föreslå,2,arousal
2,föreslå,1,arousal
3,föreslå,1,arousal
4,föreslå,1,arousal
5,föreslå,1,arousal
6,föreslå,2,arousal
7,föreslå,1,arousal
8,föreslå,3,arousal
9,föreslå,1,arousal
10,föreslå,1,arousal
11,föreslå,5,arousal
12,föreslå,2,arousal
13,föreslå,1,arousal
14,föreslå,1,arousal
15,föreslå,2,arousal
16,föreslå,1,arousal
17,föreslå,1,arousal
18,föreslå,6,arousal
19,föreslå,1,arousal
20,föreslå,1,arousal
21,föreslå,1,arousal
22,föreslå,2,arousal
23,föreslå,4,arousal
24,föreslå,2,arousal
25,föreslå,2,arousal
1,känna,5,arousal
2,känna,2,arousal
3,känna,1,arousal
4,känna,1,arousal
5,känna,2,arousal
6,känna,3,arousal
7,känna,1,arousal
8,känna,6,arousal
9,känna,1,arousal
10,känna,1,arousal
11,känna,6,arousal
12,känna,4,arousal
13,känna,2,arousal
14,känna,4,arousal
15,känna,3,arousal
16,känna,3,arousal
17,känna,2,arousal
18,känna,7,arousal
19,känna,1,arousal
20,känna,7,arousal
21,känna,2,arousal
22,känna,6,arousal
23,känna,6,arousal
24,känna,5,arousal
25,känna,5,arousal
1,plocka,2,arousal
2,plocka,1,arousal
3,plocka,1,arousal
4,plocka,2,arousal
5,plocka,1,arousal
6,plocka,2,arousal
7,plocka,1,arousal
8,plocka,4,arousal
9,plocka,1,arousal
10,plocka,1,arousal
11,plocka,1,arousal
12,plocka,5,arousal
13,plocka,1,arousal
14,plocka,1,arousal
15,plocka,2,arousal
16,plocka,1,arousal
17,plocka,1,arousal
18,plocka,5,arousal
19,plocka,1,arousal
20,plocka,3,arousal
21,plocka,2,arousal
22,plocka,2,arousal
23,plocka,5,arousal
24,plocka,4,arousal
25,plocka,2,arousal
1,greppa,2,arousal
2,greppa,1,arousal
3,greppa,1,arousal
4,greppa,1,arousal
5,greppa,1,arousal
6,greppa,2,arousal
7,greppa,1,arousal
8,greppa,2,arousal
9,greppa,2,arousal
10,greppa,1,arousal
11,greppa,1,arousal
12,greppa,1,arousal
13,greppa,1,arousal
14,greppa,1,arousal
15,greppa,3,arousal
16,greppa,1,arousal
17,greppa,1,arousal
18,greppa,6,arousal
19,greppa,1,arousal
20,greppa,5,arousal
21,greppa,2,arousal
22,greppa,2,arousal
23,greppa,5,arousal
24,greppa,5,arousal
25,greppa,3,arousal
1,sucka,3,arousal
2,sucka,4,arousal
3,sucka,1,arousal
4,sucka,5,arousal
5,sucka,3,arousal
6,sucka,4,arousal
7,sucka,1,arousal
8,sucka,3,arousal
9,sucka,4,arousal
10,sucka,1,arousal
11,sucka,5,arousal
12,sucka,5,arousal
13,sucka,5,arousal
14,sucka,3,arousal
15,sucka,2,arousal
16,sucka,1,arousal
17,sucka,4,arousal
18,sucka,5,arousal
19,sucka,2,arousal
20,sucka,4,arousal
21,sucka,4,arousal
22,sucka,5,arousal
23,sucka,4,arousal
24,sucka,4,arousal
25,sucka,2,arousal
1,löpa,1,arousal
2,löpa,3,arousal
3,löpa,1,arousal
4,löpa,3,arousal
5,löpa,2,arousal
6,löpa,2,arousal
7,löpa,1,arousal
8,löpa,1,arousal
9,löpa,1,arousal
10,löpa,1,arousal
11,löpa,1,arousal
12,löpa,2,arousal
13,löpa,1,arousal
14,löpa,1,arousal
15,löpa,2,arousal
16,löpa,1,arousal
17,löpa,1,arousal
18,löpa,5,arousal
19,löpa,1,arousal
20,löpa,6,arousal
21,löpa,3,arousal
22,löpa,4,arousal
23,löpa,4,arousal
24,löpa,4,arousal
25,löpa,3,arousal
1,gnugga,2,arousal
2,gnugga,2,arousal
3,gnugga,1,arousal
4,gnugga,1,arousal
5,gnugga,1,arousal
6,gnugga,1,arousal
7,gnugga,1,arousal
8,gnugga,1,arousal
9,gnugga,3,arousal
10,gnugga,1,arousal
11,gnugga,1,arousal
12,gnugga,1,arousal
13,gnugga,1,arousal
14,gnugga,1,arousal
15,gnugga,2,arousal
16,gnugga,1,arousal
17,gnugga,1,arousal
18,gnugga,5,arousal
19,gnugga,1,arousal
20,gnugga,2,arousal
21,gnugga,1,arousal
22,gnugga,2,arousal
23,gnugga,5,arousal
24,gnugga,5,arousal
25,gnugga,4,arousal
1,kasta,4,arousal
2,kasta,3,arousal
3,kasta,1,arousal
4,kasta,1,arousal
5,kasta,1,arousal
6,kasta,3,arousal
7,kasta,1,arousal
8,kasta,2,arousal
9,kasta,4,arousal
10,kasta,1,arousal
11,kasta,5,arousal
12,kasta,4,arousal
13,kasta,1,arousal
14,kasta,1,arousal
15,kasta,3,arousal
16,kasta,1,arousal
17,kasta,4,arousal
18,kasta,4,arousal
19,kasta,5,arousal
20,kasta,5,arousal
21,kasta,2,arousal
22,kasta,4,arousal
23,kasta,5,arousal
24,kasta,7,arousal
25,kasta,4,arousal
1,kila,2,arousal
2,kila,2,arousal
3,kila,1,arousal
4,kila,1,arousal
5,kila,1,arousal
6,kila,1,arousal
7,kila,1,arousal
8,kila,1,arousal
9,kila,3,arousal
10,kila,1,arousal
11,kila,1,arousal
12,kila,1,arousal
13,kila,1,arousal
14,kila,1,arousal
15,kila,2,arousal
16,kila,1,arousal
17,kila,1,arousal
18,kila,3,arousal
19,kila,1,arousal
20,kila,4,arousal
21,kila,3,arousal
22,kila,2,arousal
23,kila,3,arousal
24,kila,2,arousal
25,kila,2,arousal
1,flanera,1,arousal
2,flanera,1,arousal
3,flanera,1,arousal
4,flanera,2,arousal
5,flanera,2,arousal
6,flanera,1,arousal
7,flanera,2,arousal
8,flanera,1,arousal
9,flanera,1,arousal
10,flanera,1,arousal
11,flanera,1,arousal
12,flanera,1,arousal
13,flanera,1,arousal
14,flanera,1,arousal
15,flanera,3,arousal
16,flanera,1,arousal
17,flanera,1,arousal
18,flanera,1,arousal
19,flanera,2,arousal
20,flanera,1,arousal
21,flanera,1,arousal
22,flanera,2,arousal
23,flanera,5,arousal
24,flanera,1,arousal
25,flanera,2,arousal
1,nypa,4,arousal
2,nypa,3,arousal
3,nypa,1,arousal
4,nypa,3,arousal
5,nypa,1,arousal
6,nypa,4,arousal
7,nypa,4,arousal
8,nypa,7,arousal
9,nypa,5,arousal
10,nypa,1,arousal
11,nypa,1,arousal
12,nypa,5,arousal
13,nypa,1,arousal
14,nypa,4,arousal
15,nypa,4,arousal
16,nypa,1,arousal
17,nypa,7,arousal
18,nypa,6,arousal
19,nypa,1,arousal
20,nypa,2,arousal
21,nypa,3,arousal
22,nypa,6,arousal
23,nypa,5,arousal
24,nypa,4,arousal
25,nypa,4,arousal
1,jogga,2,arousal
2,jogga,4,arousal
3,jogga,1,arousal
4,jogga,3,arousal
5,jogga,3,arousal
6,jogga,2,arousal
7,jogga,1,arousal
8,jogga,3,arousal
9,jogga,1,arousal
10,jogga,1,arousal
11,jogga,4,arousal
12,jogga,5,arousal
13,jogga,1,arousal
14,jogga,2,arousal
15,jogga,2,arousal
16,jogga,1,arousal
17,jogga,1,arousal
18,jogga,4,arousal
19,jogga,1,arousal
20,jogga,6,arousal
21,jogga,5,arousal
22,jogga,4,arousal
23,jogga,5,arousal
24,jogga,3,arousal
25,jogga,3,arousal
1,skejta,2,arousal
2,skejta,1,arousal
3,skejta,1,arousal
4,skejta,1,arousal
5,skejta,1,arousal
6,skejta,1,arousal
7,skejta,1,arousal
8,skejta,1,arousal
9,skejta,4,arousal
10,skejta,1,arousal
11,skejta,1,arousal
12,skejta,1,arousal
13,skejta,2,arousal
14,skejta,1,arousal
15,skejta,2,arousal
16,skejta,1,arousal
17,skejta,1,arousal
18,skejta,3,arousal
19,skejta,1,arousal
20,skejta,2,arousal
21,skejta,1,arousal
22,skejta,5,arousal
23,skejta,5,arousal
24,skejta,2,arousal
25,skejta,2,arousal
1,slå,5,arousal
2,slå,2,arousal
3,slå,1,arousal
4,slå,6,arousal
5,slå,1,arousal
6,slå,5,arousal
7,slå,1,arousal
8,slå,5,arousal
9,slå,5,arousal
10,slå,1,arousal
11,slå,6,arousal
12,slå,7,arousal
13,slå,1,arousal
14,slå,6,arousal
15,slå,4,arousal
16,slå,1,arousal
17,slå,7,arousal
18,slå,6,arousal
19,slå,1,arousal
20,slå,7,arousal
21,slå,2,arousal
22,slå,6,arousal
23,slå,7,arousal
24,slå,7,arousal
25,slå,3,arousal
1,klösa,3,arousal
2,klösa,4,arousal
3,klösa,1,arousal
4,klösa,3,arousal
5,klösa,2,arousal
6,klösa,4,arousal
7,klösa,5,arousal
8,klösa,3,arousal
9,klösa,6,arousal
10,klösa,1,arousal
11,klösa,4,arousal
12,klösa,5,arousal
13,klösa,2,arousal
14,klösa,4,arousal
15,klösa,4,arousal
16,klösa,1,arousal
17,klösa,5,arousal
18,klösa,6,arousal
19,klösa,4,arousal
20,klösa,3,arousal
21,klösa,2,arousal
22,klösa,4,arousal
23,klösa,5,arousal
24,klösa,5,arousal
25,klösa,5,arousal
1,sno,3,arousal
2,sno,2,arousal
3,sno,1,arousal
4,sno,4,arousal
5,sno,2,arousal
6,sno,5,arousal
7,sno,2,arousal
8,sno,1,arousal
9,sno,5,arousal
10,sno,1,arousal
11,sno,1,arousal
12,sno,6,arousal
13,sno,1,arousal
14,sno,2,arousal
15,sno,4,arousal
16,sno,1,arousal
17,sno,5,arousal
18,sno,4,arousal
19,sno,1,arousal
20,sno,6,arousal
21,sno,1,arousal
22,sno,5,arousal
23,sno,6,arousal
24,sno,6,arousal
25,sno,2,arousal
1,hissa,2,arousal
2,hissa,2,arousal
3,hissa,1,arousal
4,hissa,1,arousal
5,hissa,1,arousal
6,hissa,2,arousal
7,hissa,1,arousal
8,hissa,1,arousal
9,hissa,1,arousal
10,hissa,1,arousal
11,hissa,1,arousal
12,hissa,1,arousal
13,hissa,1,arousal
14,hissa,1,arousal
15,hissa,2,arousal
16,hissa,1,arousal
17,hissa,1,arousal
18,hissa,5,arousal
19,hissa,1,arousal
20,hissa,1,arousal
21,hissa,1,arousal
22,hissa,1,arousal
23,hissa,3,arousal
24,hissa,2,arousal
25,hissa,3,arousal
1,hoppa,2,arousal
2,hoppa,2,arousal
3,hoppa,1,arousal
4,hoppa,1,arousal
5,hoppa,2,arousal
6,hoppa,2,arousal
7,hoppa,1,arousal
8,hoppa,3,arousal
9,hoppa,3,arousal
10,hoppa,1,arousal
11,hoppa,1,arousal
12,hoppa,5,arousal
13,hoppa,1,arousal
14,hoppa,1,arousal
15,hoppa,2,arousal
16,hoppa,1,arousal
17,hoppa,1,arousal
18,hoppa,5,arousal
19,hoppa,1,arousal
20,hoppa,2,arousal
21,hoppa,3,arousal
22,hoppa,5,arousal
23,hoppa,4,arousal
24,hoppa,6,arousal
25,hoppa,2,arousal
1,ströva,2,arousal
2,ströva,1,arousal
3,ströva,4,arousal
4,ströva,4,arousal
5,ströva,2,arousal
6,ströva,2,arousal
7,ströva,2,arousal
8,ströva,1,arousal
9,ströva,1,arousal
10,ströva,1,arousal
11,ströva,1,arousal
12,ströva,2,arousal
13,ströva,1,arousal
14,ströva,1,arousal
15,ströva,2,arousal
16,ströva,1,arousal
17,ströva,1,arousal
18,ströva,3,arousal
19,ströva,2,arousal
20,ströva,1,arousal
21,ströva,1,arousal
22,ströva,5,arousal
23,ströva,5,arousal
24,ströva,3,arousal
25,ströva,4,arousal
1,skura,2,arousal
2,skura,3,arousal
3,skura,1,arousal
4,skura,1,arousal
5,skura,1,arousal
6,skura,2,arousal
7,skura,1,arousal
8,skura,1,arousal
9,skura,1,arousal
10,skura,1,arousal
11,skura,1,arousal
12,skura,2,arousal
13,skura,1,arousal
14,skura,2,arousal
15,skura,3,arousal
16,skura,1,arousal
17,skura,1,arousal
18,skura,3,arousal
19,skura,1,arousal
20,skura,2,arousal
21,skura,1,arousal
22,skura,2,arousal
23,skura,4,arousal
24,skura,3,arousal
25,skura,3,arousal
1,knacka,3,arousal
2,knacka,1,arousal
3,knacka,1,arousal
4,knacka,1,arousal
5,knacka,1,arousal
6,knacka,3,arousal
7,knacka,1,arousal
8,knacka,1,arousal
9,knacka,1,arousal
10,knacka,1,arousal
11,knacka,5,arousal
12,knacka,4,arousal
13,knacka,1,arousal
14,knacka,1,arousal
15,knacka,2,arousal
16,knacka,1,arousal
17,knacka,1,arousal
18,knacka,6,arousal
19,knacka,1,arousal
20,knacka,3,arousal
21,knacka,1,arousal
22,knacka,5,arousal
23,knacka,4,arousal
24,knacka,4,arousal
25,knacka,2,arousal
1,karva,2,arousal
2,karva,1,arousal
3,karva,1,arousal
4,karva,1,arousal
5,karva,2,arousal
6,karva,1,arousal
7,karva,1,arousal
8,karva,6,arousal
9,karva,3,arousal
10,karva,1,arousal
11,karva,2,arousal
12,karva,1,arousal
13,karva,1,arousal
14,karva,1,arousal
15,karva,3,arousal
16,karva,1,arousal
17,karva,1,arousal
18,karva,6,arousal
19,karva,3,arousal
20,karva,2,arousal
21,karva,1,arousal
22,karva,5,arousal
23,karva,5,arousal
24,karva,4,arousal
25,karva,4,arousal
1,lukta,4,arousal
2,lukta,2,arousal
3,lukta,3,arousal
4,lukta,1,arousal
5,lukta,1,arousal
6,lukta,3,arousal
7,lukta,1,arousal
8,lukta,6,arousal
9,lukta,4,arousal
10,lukta,1,arousal
11,lukta,5,arousal
12,lukta,5,arousal
13,lukta,5,arousal
14,lukta,3,arousal
15,lukta,3,arousal
16,lukta,1,arousal
17,lukta,3,arousal
18,lukta,5,arousal
19,lukta,1,arousal
20,lukta,6,arousal
21,lukta,5,arousal
22,lukta,5,arousal
23,lukta,6,arousal
24,lukta,6,arousal
25,lukta,5,arousal
1,tvinna,1,arousal
2,tvinna,1,arousal
3,tvinna,1,arousal
4,tvinna,1,arousal
5,tvinna,1,arousal
6,tvinna,1,arousal
7,tvinna,1,arousal
8,tvinna,1,arousal
9,tvinna,3,arousal
10,tvinna,1,arousal
11,tvinna,1,arousal
12,tvinna,1,arousal
13,tvinna,1,arousal
14,tvinna,1,arousal
15,tvinna,2,arousal
16,tvinna,5,arousal
17,tvinna,2,arousal
18,tvinna,3,arousal
19,tvinna,2,arousal
20,tvinna,2,arousal
21,tvinna,3,arousal
22,tvinna,2,arousal
23,tvinna,4,arousal
24,tvinna,1,arousal
25,tvinna,1,arousal
1,glida,2,arousal
2,glida,1,arousal
3,glida,1,arousal
4,glida,1,arousal
5,glida,1,arousal
6,glida,1,arousal
7,glida,1,arousal
8,glida,2,arousal
9,glida,4,arousal
10,glida,1,arousal
11,glida,1,arousal
12,glida,1,arousal
13,glida,1,arousal
14,glida,1,arousal
15,glida,2,arousal
16,glida,1,arousal
17,glida,1,arousal
18,glida,5,arousal
19,glida,5,arousal
20,glida,2,arousal
21,glida,3,arousal
22,glida,2,arousal
23,glida,6,arousal
24,glida,4,arousal
25,glida,4,arousal
1,ila,2,arousal
2,ila,3,arousal
3,ila,1,arousal
4,ila,1,arousal
5,ila,2,arousal
6,ila,3,arousal
7,ila,1,arousal
8,ila,1,arousal
9,ila,3,arousal
10,ila,2,arousal
11,ila,1,arousal
12,ila,1,arousal
13,ila,1,arousal
14,ila,3,arousal
15,ila,3,arousal
16,ila,5,arousal
17,ila,1,arousal
18,ila,3,arousal
19,ila,1,arousal
20,ila,1,arousal
21,ila,1,arousal
22,ila,3,arousal
23,ila,3,arousal
24,ila,5,arousal
25,ila,4,arousal
1,gräva,2,arousal
2,gräva,1,arousal
3,gräva,5,arousal
4,gräva,1,arousal
5,gräva,1,arousal
6,gräva,2,arousal
7,gräva,1,arousal
8,gräva,1,arousal
9,gräva,1,arousal
10,gräva,1,arousal
11,gräva,1,arousal
12,gräva,4,arousal
13,gräva,1,arousal
14,gräva,1,arousal
15,gräva,3,arousal
16,gräva,1,arousal
17,gräva,1,arousal
18,gräva,7,arousal
19,gräva,1,arousal
20,gräva,3,arousal
21,gräva,2,arousal
22,gräva,4,arousal
23,gräva,3,arousal
24,gräva,6,arousal
25,gräva,2,arousal
1,anmäla,2,arousal
2,anmäla,3,arousal
3,anmäla,1,arousal
4,anmäla,5,arousal
5,anmäla,1,arousal
6,anmäla,5,arousal
7,anmäla,2,arousal
8,anmäla,7,arousal
9,anmäla,1,arousal
10,anmäla,1,arousal
11,anmäla,6,arousal
12,anmäla,3,arousal
13,anmäla,1,arousal
14,anmäla,1,arousal
15,anmäla,2,arousal
16,anmäla,1,arousal
17,anmäla,6,arousal
18,anmäla,6,arousal
19,anmäla,1,arousal
20,anmäla,5,arousal
21,anmäla,3,arousal
22,anmäla,5,arousal
23,anmäla,3,arousal
24,anmäla,5,arousal
25,anmäla,3,arousal
1,snava,2,arousal
2,snava,2,arousal
3,snava,1,arousal
4,snava,1,arousal
5,snava,1,arousal
6,snava,2,arousal
7,snava,1,arousal
8,snava,1,arousal
9,snava,3,arousal
10,snava,1,arousal
11,snava,1,arousal
12,snava,1,arousal
13,snava,2,arousal
14,snava,1,arousal
15,snava,2,arousal
16,snava,1,arousal
17,snava,1,arousal
18,snava,2,arousal
19,snava,1,arousal
20,snava,5,arousal
21,snava,1,arousal
22,snava,4,arousal
23,snava,5,arousal
24,snava,4,arousal
25,snava,5,arousal
1,släntra,1,arousal
2,släntra,2,arousal
3,släntra,1,arousal
4,släntra,1,arousal
5,släntra,2,arousal
6,släntra,1,arousal
7,släntra,1,arousal
8,släntra,2,arousal
9,släntra,3,arousal
10,släntra,1,arousal
11,släntra,1,arousal
12,släntra,1,arousal
13,släntra,1,arousal
14,släntra,3,arousal
15,släntra,2,arousal
16,släntra,1,arousal
17,släntra,1,arousal
18,släntra,1,arousal
19,släntra,1,arousal
20,släntra,1,arousal
21,släntra,3,arousal
22,släntra,2,arousal
23,släntra,4,arousal
24,släntra,1,arousal
25,släntra,3,arousal
1,ösa,1,arousal
2,ösa,1,arousal
3,ösa,1,arousal
4,ösa,1,arousal
5,ösa,1,arousal
6,ösa,2,arousal
7,ösa,1,arousal
8,ösa,1,arousal
9,ösa,3,arousal
10,ösa,1,arousal
11,ösa,1,arousal
12,ösa,1,arousal
13,ösa,1,arousal
14,ösa,1,arousal
15,ösa,5,arousal
16,ösa,1,arousal
17,ösa,1,arousal
18,ösa,6,arousal
19,ösa,5,arousal
20,ösa,4,arousal
21,ösa,4,arousal
22,ösa,2,arousal
23,ösa,5,arousal
24,ösa,3,arousal
25,ösa,4,arousal
1,norpa,2,arousal
2,norpa,3,arousal
3,norpa,1,arousal
4,norpa,5,arousal
5,norpa,2,arousal
6,norpa,3,arousal
7,norpa,1,arousal
8,norpa,1,arousal
9,norpa,5,arousal
10,norpa,1,arousal
11,norpa,1,arousal
12,norpa,1,arousal
13,norpa,1,arousal
14,norpa,3,arousal
15,norpa,3,arousal
16,norpa,1,arousal
17,norpa,4,arousal
18,norpa,4,arousal
19,norpa,6,arousal
20,norpa,7,arousal
21,norpa,1,arousal
22,norpa,4,arousal
23,norpa,6,arousal
24,norpa,5,arousal
25,norpa,3,arousal
1,fånga,2,arousal
2,fånga,3,arousal
3,fånga,1,arousal
4,fånga,1,arousal
5,fånga,1,arousal
6,fånga,4,arousal
7,fånga,1,arousal
8,fånga,3,arousal
9,fånga,3,arousal
10,fånga,1,arousal
11,fånga,1,arousal
12,fånga,5,arousal
13,fånga,1,arousal
14,fånga,2,arousal
15,fånga,2,arousal
16,fånga,1,arousal
17,fånga,3,arousal
18,fånga,5,arousal
19,fånga,1,arousal
20,fånga,4,arousal
21,fånga,1,arousal
22,fånga,4,arousal
23,fånga,5,arousal
24,fånga,5,arousal
25,fånga,5,arousal
1,tåga,1,arousal
2,tåga,2,arousal
3,tåga,1,arousal
4,tåga,1,arousal
5,tåga,1,arousal
6,tåga,1,arousal
7,tåga,1,arousal
8,tåga,1,arousal
9,tåga,3,arousal
10,tåga,1,arousal
11,tåga,1,arousal
12,tåga,1,arousal
13,tåga,1,arousal
14,tåga,3,arousal
15,tåga,2,arousal
16,tåga,1,arousal
17,tåga,4,arousal
18,tåga,5,arousal
19,tåga,6,arousal
20,tåga,3,arousal
21,tåga,1,arousal
22,tåga,2,arousal
23,tåga,6,arousal
24,tåga,3,arousal
25,tåga,4,arousal
1,sleva,2,arousal
2,sleva,2,arousal
3,sleva,1,arousal
